Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
0,23,173.0,65.0,15.0,98.0,40.2
0,21,140.0,48.0,27.0,106.0,40.6
1,33,190.0,91.0,2.0,84.0,37.8
1,29,190.0,90.0,2.0,88.0,38.6
1,26,178.0,80.0,28.0,105.0,40.6
0,35,169.0,67.0,4.0,83.0,38.6
0,49,156.0,55.0,11.0,96.0,39.8
0,21,169.0,60.0,5.0,84.0,39.2
0,33,159.0,60.0,20.0,94.0,40.5
1,22,175.0,75.0,15.0,97.0,40.3
0,66,149.0,55.0,25.0,99.0,40.2
0,65,186.0,79.0,7.0,77.0,39.2
0,20,164.0,58.0,5.0,87.0,38.5
1,26,187.0,89.0,13.0,89.0,40.1
0,25,165.0,62.0,3.0,75.0,38.4
0,58,162.0,60.0,21.0,106.0,40.8
1,59,182.0,84.0,11.0,97.0,39.9
0,25,153.0,50.0,9.0,89.0,39.8
1,57,195.0,93.0,24.0,106.0,40.7
0,63,171.0,68.0,7.0,84.0,39.8
1,25,179.0,81.0,16.0,98.0,40.3
1,29,182.0,80.0,9.0,93.0,39.5
1,29,188.0,89.0,29.0,111.0,40.8
0,33,160.0,62.0,3.0,83.0,38.6
0,60,161.0,62.0,17.0,93.0,40.5
1,21,193.0,89.0,14.0,96.0,39.7
1,36,174.0,72.0,9.0,87.0,39.8
0,29,178.0,68.0,5.0,77.0,39.2
1,65,168.0,71.0,17.0,99.0,40.2
0,35,184.0,79.0,21.0,102.0,40.4
0,25,168.0,64.0,12.0,88.0,40.0
1,23,179.0,80.0,29.0,101.0,41.0
0,46,172.0,72.0,20.0,101.0,40.4
0,43,167.0,63.0,9.0,94.0,39.6
0,30,164.0,61.0,12.0,94.0,39.9
1,26,198.0,100.0,26.0,106.0,40.9
1,78,179.0,84.0,30.0,110.0,40.8
1,26,194.0,94.0,8.0,84.0,39.3
0,73,160.0,58.0,13.0,102.0,40.1
1,26,197.0,101.0,16.0,93.0,40.5
0,29,140.0,40.0,16.0,101.0,40.0
1,41,194.0,100.0,19.0,102.0,40.4
1,21,187.0,86.0,23.0,96.0,41.0
1,40,192.0,98.0,4.0,93.0,39.1
1,52,186.0,93.0,6.0,90.0,39.4
1,31,176.0,80.0,11.0,81.0,39.7
0,47,172.0,75.0,10.0,82.0,39.8
0,29,168.0,61.0,14.0,87.0,40.4
0,57,164.0,66.0,22.0,92.0,40.5
0,30,150.0,49.0,18.0,99.0,40.8
1,29,159.0,67.0,16.0,97.0,40.0
1,69,170.0,76.0,9.0,88.0,39.6
0,28,162.0,66.0,4.0,83.0,38.9
0,25,161.0,60.0,2.0,78.0,38.4
0,23,162.0,62.0,28.0,107.0,40.4
0,22,167.0,64.0,13.0,93.0,39.8
1,33,188.0,91.0,29.0,113.0,40.8
0,41,170.0,68.0,16.0,101.0,40.2
0,43,179.0,77.0,2.0,83.0,37.9
1,35,170.0,73.0,5.0,87.0,39.3
0,28,149.0,54.0,22.0,97.0,40.6
0,38,165.0,62.0,27.0,104.0,40.5
0,73,160.0,63.0,10.0,80.0,40.1
1,56,178.0,76.0,7.0,87.0,39.4
0,21,155.0,58.0,25.0,105.0,40.7
1,59,182.0,81.0,15.0,86.0,40.0
0,35,164.0,59.0,10.0,88.0,40.0
0,44,172.0,69.0,19.0,102.0,40.8
1,47,185.0,85.0,8.0,97.0,39.9
0,31,158.0,60.0,10.0,101.0,39.5
1,21,186.0,88.0,24.0,102.0,40.7
1,41,184.0,91.0,27.0,111.0,41.2
0,58,159.0,65.0,4.0,77.0,38.8
0,64,158.0,57.0,4.0,83.0,38.7
0,26,164.0,58.0,18.0,98.0,40.4
1,29,187.0,91.0,20.0,94.0,40.8
0,20,164.0,61.0,18.0,94.0,40.6
1,78,180.0,88.0,18.0,102.0,40.4
0,67,164.0,67.0,22.0,105.0,40.4
1,33,193.0,97.0,27.0,103.0,40.8
1,21,189.0,90.0,23.0,103.0,40.9
1,48,199.0,103.0,15.0,96.0,40.3
1,36,181.0,84.0,17.0,93.0,40.6
1,79,186.0,92.0,4.0,80.0,38.9
0,54,177.0,75.0,10.0,91.0,39.7
0,32,147.0,51.0,4.0,83.0,39.1
0,58,152.0,53.0,28.0,99.0,41.3
0,37,148.0,51.0,29.0,108.0,40.6
1,38,179.0,81.0,16.0,93.0,40.3
1,20,182.0,87.0,28.0,101.0,40.9
0,25,157.0,54.0,3.0,76.0,38.4
0,21,169.0,61.0,22.0,103.0,40.6
0,39,163.0,65.0,7.0,85.0,39.6
1,38,171.0,72.0,30.0,111.0,40.9
1,21,172.0,75.0,22.0,102.0,40.5
1,27,187.0,85.0,16.0,101.0,40.1
1,57,171.0,78.0,14.0,85.0,40.0
1,35,201.0,108.0,10.0,95.0,39.5
1,70,186.0,82.0,28.0,102.0,41.0
0,35,155.0,54.0,17.0,101.0,40.4
1,50,187.0,81.0,5.0,83.0,39.2
1,64,162.0,67.0,20.0,104.0,40.2
0,33,173.0,72.0,17.0,98.0,40.3
0,41,176.0,71.0,13.0,89.0,39.9
1,41,173.0,71.0,16.0,85.0,40.2
1,38,181.0,81.0,20.0,101.0,40.3
1,36,206.0,103.0,5.0,84.0,39.0
0,26,150.0,49.0,24.0,104.0,40.9
0,39,151.0,56.0,17.0,107.0,40.2
1,69,198.0,101.0,23.0,109.0,40.6
0,37,147.0,49.0,27.0,102.0,40.3
1,69,186.0,83.0,29.0,114.0,40.9
0,30,164.0,61.0,4.0,86.0,39.0
0,43,160.0,65.0,16.0,99.0,40.1
0,26,149.0,52.0,21.0,94.0,40.6
1,57,184.0,85.0,14.0,91.0,40.3
0,57,149.0,56.0,13.0,91.0,39.9
0,24,161.0,58.0,18.0,96.0,40.5
0,26,166.0,64.0,20.0,92.0,40.3
0,46,154.0,57.0,11.0,97.0,40.2
1,20,176.0,76.0,26.0,116.0,40.9
0,25,156.0,51.0,22.0,99.0,40.7
0,48,176.0,74.0,18.0,94.0,40.4
1,76,183.0,85.0,11.0,87.0,40.0
0,46,167.0,70.0,8.0,85.0,39.5
0,23,179.0,80.0,15.0,95.0,39.9
1,59,190.0,99.0,25.0,107.0,40.7
0,22,176.0,69.0,14.0,91.0,40.2
0,44,164.0,61.0,6.0,86.0,39.3
1,79,176.0,81.0,6.0,101.0,39.1
1,62,196.0,93.0,17.0,97.0,40.6
0,28,168.0,70.0,28.0,104.0,40.6
1,55,195.0,102.0,8.0,85.0,39.5
0,36,164.0,60.0,17.0,100.0,40.2
0,40,145.0,53.0,18.0,96.0,40.3
1,38,193.0,91.0,13.0,100.0,40.0
1,56,192.0,90.0,3.0,85.0,38.7
0,26,166.0,61.0,26.0,99.0,40.8
0,43,149.0,56.0,21.0,103.0,40.5
0,23,148.0,47.0,8.0,87.0,39.5
1,29,200.0,106.0,9.0,83.0,39.8
1,42,183.0,77.0,7.0,93.0,39.8
1,52,197.0,102.0,30.0,107.0,41.0
1,22,185.0,80.0,27.0,112.0,40.7
0,63,171.0,74.0,16.0,101.0,40.1
1,26,185.0,85.0,15.0,93.0,40.2
1,20,191.0,90.0,16.0,88.0,40.1
0,67,164.0,65.0,21.0,105.0,40.6
1,27,191.0,92.0,30.0,112.0,40.9
1,79,192.0,98.0,7.0,79.0,39.3
1,20,177.0,77.0,10.0,98.0,39.8
1,73,170.0,77.0,8.0,85.0,39.6
1,20,191.0,94.0,22.0,105.0,40.8
0,23,169.0,62.0,15.0,87.0,40.1
1,24,193.0,89.0,27.0,108.0,40.7
1,66,184.0,86.0,25.0,106.0,40.4
0,79,170.0,69.0,2.0,82.0,38.7
1,22,176.0,71.0,7.0,88.0,39.7
0,30,163.0,58.0,19.0,92.0,40.3
1,79,195.0,105.0,20.0,98.0,40.7
0,28,161.0,58.0,2.0,71.0,37.8
1,26,197.0,90.0,24.0,104.0,40.7
1,26,187.0,82.0,29.0,107.0,40.2
1,27,185.0,79.0,18.0,94.0,40.0
1,71,174.0,78.0,15.0,105.0,40.0
1,77,206.0,106.0,10.0,95.0,40.0
1,29,177.0,73.0,11.0,96.0,40.1
1,23,195.0,93.0,2.0,81.0,38.5
0,21,182.0,77.0,19.0,102.0,40.4
1,33,176.0,80.0,28.0,107.0,40.8
1,49,173.0,76.0,25.0,109.0,40.8
1,38,176.0,83.0,26.0,107.0,40.6
1,58,172.0,77.0,6.0,80.0,39.3
1,24,176.0,82.0,20.0,107.0,40.2
1,70,180.0,77.0,9.0,100.0,40.0
1,20,192.0,94.0,20.0,103.0,40.6
0,47,170.0,68.0,26.0,99.0,40.8
0,44,161.0,65.0,19.0,100.0,40.8
1,31,184.0,89.0,20.0,98.0,40.6
0,33,156.0,58.0,18.0,98.0,40.5
0,35,154.0,53.0,10.0,90.0,39.6
1,28,170.0,72.0,10.0,91.0,39.7
0,29,161.0,61.0,9.0,87.0,39.4
1,24,187.0,87.0,5.0,82.0,39.2
1,22,176.0,78.0,12.0,91.0,40.1
1,36,210.0,117.0,4.0,76.0,39.0
0,52,148.0,55.0,22.0,105.0,40.5
0,46,151.0,56.0,2.0,81.0,38.3
0,79,153.0,53.0,5.0,87.0,39.2
0,74,178.0,81.0,30.0,101.0,41.0
1,47,180.0,80.0,26.0,101.0,40.7
0,79,160.0,63.0,8.0,100.0,39.6
0,72,165.0,66.0,3.0,85.0,39.1
1,25,173.0,72.0,22.0,93.0,40.5
1,38,192.0,92.0,7.0,90.0,39.1
1,51,211.0,116.0,24.0,103.0,40.7
1,51,174.0,74.0,26.0,109.0,40.6
0,47,183.0,79.0,1.0,84.0,37.8
0,27,161.0,57.0,9.0,88.0,39.8
0,64,169.0,64.0,11.0,94.0,39.9
0,40,156.0,60.0,13.0,95.0,40.4
0,27,178.0,77.0,19.0,104.0,40.7
1,43,170.0,76.0,4.0,86.0,38.9
1,67,188.0,99.0,7.0,82.0,39.3
0,53,157.0,65.0,10.0,97.0,39.9
0,33,158.0,59.0,20.0,96.0,40.5
0,24,163.0,60.0,6.0,78.0,39.5
0,39,161.0,63.0,16.0,94.0,40.1
1,44,182.0,86.0,26.0,107.0,40.7
1,67,177.0,80.0,14.0,90.0,40.0
1,54,203.0,110.0,16.0,94.0,40.2
1,49,202.0,104.0,18.0,101.0,40.7
1,43,180.0,79.0,1.0,78.0,37.4
1,38,188.0,85.0,7.0,75.0,39.4
1,26,195.0,86.0,26.0,102.0,40.7
0,31,163.0,59.0,16.0,90.0,40.5
1,29,187.0,85.0,3.0,82.0,38.2
0,31,162.0,68.0,5.0,84.0,39.3
1,29,187.0,92.0,13.0,95.0,40.0
1,67,183.0,81.0,29.0,114.0,41.2
0,30,170.0,62.0,18.0,96.0,40.5
1,32,192.0,90.0,2.0,83.0,38.2
1,31,204.0,101.0,8.0,95.0,39.6
0,23,172.0,70.0,17.0,104.0,40.4
0,43,162.0,59.0,9.0,90.0,39.7
1,38,206.0,105.0,26.0,114.0,40.7
0,33,167.0,65.0,18.0,98.0,40.6
1,46,179.0,84.0,6.0,82.0,39.2
0,30,159.0,60.0,16.0,89.0,40.4
1,33,172.0,74.0,14.0,99.0,40.1
1,31,187.0,82.0,27.0,105.0,40.5
0,51,164.0,67.0,11.0,91.0,40.0
1,24,205.0,99.0,18.0,94.0,40.7
0,25,157.0,58.0,29.0,104.0,40.8
0,40,170.0,64.0,24.0,106.0,40.9
1,38,182.0,77.0,21.0,102.0,40.5
1,36,190.0,94.0,26.0,109.0,40.6
0,56,166.0,67.0,20.0,101.0,40.8
0,20,168.0,64.0,24.0,104.0,40.7
0,37,178.0,74.0,24.0,104.0,40.8
0,33,181.0,75.0,5.0,81.0,39.4
1,25,179.0,86.0,8.0,81.0,39.4
1,62,183.0,86.0,19.0,97.0,40.9
0,36,139.0,47.0,29.0,112.0,41.2
0,54,153.0,55.0,28.0,111.0,40.7
1,78,195.0,105.0,10.0,96.0,40.1
1,27,205.0,109.0,26.0,103.0,41.0
0,21,180.0,69.0,5.0,91.0,39.5
1,71,175.0,75.0,16.0,91.0,40.1
1,71,185.0,93.0,24.0,102.0,40.9
0,64,174.0,69.0,4.0,88.0,38.7
0,46,171.0,70.0,9.0,92.0,39.7
0,30,162.0,61.0,20.0,102.0,40.5
0,54,159.0,63.0,16.0,96.0,40.3
0,29,163.0,62.0,18.0,105.0,39.9
0,26,163.0,61.0,17.0,97.0,40.2
0,52,161.0,63.0,14.0,96.0,40.0
1,55,199.0,94.0,22.0,98.0,40.5
0,51,166.0,67.0,11.0,89.0,39.5
1,30,194.0,96.0,9.0,91.0,39.6
1,30,188.0,93.0,24.0,105.0,40.8
0,51,152.0,57.0,20.0,93.0,40.6
1,74,200.0,109.0,17.0,99.0,40.1
0,78,158.0,55.0,14.0,96.0,40.0
0,74,148.0,50.0,30.0,113.0,40.7
1,39,185.0,90.0,13.0,100.0,40.0
0,28,155.0,54.0,11.0,87.0,40.2
0,21,172.0,63.0,9.0,91.0,39.7
1,45,193.0,97.0,8.0,93.0,39.4
0,66,167.0,64.0,14.0,95.0,39.8
0,39,162.0,68.0,17.0,102.0,40.2
1,65,190.0,94.0,26.0,102.0,40.9
1,43,190.0,92.0,15.0,97.0,40.3
0,21,173.0,71.0,2.0,82.0,38.5
0,42,156.0,54.0,7.0,86.0,39.3
1,58,175.0,80.0,14.0,93.0,40.1
0,25,155.0,55.0,18.0,95.0,40.8
1,29,165.0,66.0,17.0,92.0,40.4
1,77,178.0,80.0,11.0,90.0,40.1
0,25,164.0,59.0,5.0,97.0,39.6
0,48,168.0,64.0,24.0,106.0,40.7
1,29,182.0,81.0,18.0,99.0,40.7
1,41,174.0,74.0,4.0,80.0,38.8
1,53,180.0,85.0,13.0,94.0,40.0
1,56,186.0,93.0,14.0,91.0,40.0
1,23,185.0,88.0,5.0,90.0,39.5
1,44,166.0,75.0,3.0,93.0,38.6
1,37,189.0,94.0,3.0,91.0,38.7
0,21,164.0,61.0,19.0,95.0,40.3
0,22,178.0,80.0,5.0,89.0,39.4
0,31,155.0,56.0,5.0,83.0,39.4
1,68,190.0,94.0,29.0,105.0,40.8
0,34,186.0,72.0,17.0,99.0,40.6
1,23,193.0,92.0,22.0,110.0,40.6
0,24,169.0,67.0,23.0,112.0,40.4
0,32,158.0,55.0,24.0,110.0,40.8
1,21,195.0,92.0,19.0,100.0,40.5
1,24,184.0,83.0,11.0,93.0,40.0
0,52,178.0,74.0,22.0,98.0,40.4
1,42,192.0,92.0,7.0,91.0,38.9
1,23,200.0,99.0,26.0,107.0,40.9
1,55,195.0,92.0,23.0,91.0,40.7
0,39,165.0,62.0,28.0,107.0,40.7
1,63,183.0,80.0,28.0,111.0,41.2
0,54,161.0,60.0,9.0,94.0,39.5
0,25,166.0,59.0,14.0,88.0,40.2
0,20,166.0,60.0,23.0,102.0,40.6
0,23,169.0,68.0,25.0,114.0,40.9
0,67,155.0,56.0,6.0,82.0,38.7
0,50,177.0,75.0,16.0,96.0,40.4
1,67,184.0,86.0,2.0,81.0,38.2
0,37,179.0,71.0,19.0,99.0,40.8
0,78,152.0,57.0,12.0,83.0,40.0
0,49,153.0,52.0,24.0,104.0,40.7
0,37,160.0,59.0,9.0,95.0,39.9
0,37,167.0,61.0,10.0,89.0,39.9
0,61,159.0,61.0,15.0,90.0,40.2
1,63,184.0,85.0,28.0,110.0,40.9
0,67,155.0,53.0,11.0,88.0,39.9
0,20,161.0,60.0,12.0,103.0,40.3
0,40,172.0,64.0,27.0,101.0,40.5
0,68,173.0,74.0,22.0,102.0,40.1
1,34,182.0,88.0,13.0,106.0,40.2
0,32,158.0,57.0,19.0,101.0,40.4
0,34,178.0,74.0,10.0,99.0,39.7
0,39,156.0,59.0,13.0,94.0,40.2
1,30,184.0,90.0,22.0,105.0,40.4
0,70,163.0,68.0,23.0,92.0,40.7
1,35,200.0,98.0,5.0,93.0,39.4
0,38,168.0,66.0,2.0,78.0,38.5
0,41,152.0,56.0,26.0,110.0,40.9
1,34,183.0,81.0,3.0,84.0,38.5
0,77,182.0,84.0,4.0,88.0,38.7
1,61,167.0,70.0,9.0,86.0,39.9
1,26,191.0,86.0,8.0,83.0,39.3
1,22,198.0,91.0,23.0,102.0,40.8
1,62,173.0,73.0,4.0,79.0,39.1
1,49,181.0,84.0,28.0,104.0,40.8
1,76,188.0,93.0,30.0,105.0,41.2
0,35,167.0,63.0,24.0,100.0,40.7
1,30,178.0,83.0,27.0,110.0,40.6
1,22,173.0,79.0,29.0,115.0,40.7
0,21,160.0,56.0,9.0,86.0,39.9
0,54,171.0,66.0,20.0,98.0,40.1
1,46,169.0,67.0,11.0,89.0,40.2
1,28,196.0,90.0,17.0,100.0,40.3
1,79,195.0,106.0,15.0,91.0,40.0
1,57,180.0,87.0,19.0,90.0,40.2
0,73,190.0,91.0,18.0,103.0,40.1
0,52,169.0,70.0,21.0,108.0,40.8
1,77,175.0,79.0,4.0,84.0,38.8
1,53,201.0,98.0,16.0,94.0,40.2
1,69,180.0,83.0,20.0,100.0,40.7
1,53,187.0,94.0,16.0,99.0,40.3
0,29,156.0,59.0,7.0,87.0,39.7
1,27,174.0,81.0,8.0,77.0,39.7
0,77,165.0,65.0,12.0,93.0,40.4
1,71,179.0,82.0,19.0,89.0,40.6
0,38,144.0,48.0,17.0,98.0,40.1
0,28,177.0,70.0,14.0,93.0,40.0
1,25,193.0,99.0,4.0,91.0,38.9
1,20,174.0,69.0,17.0,98.0,40.4
0,42,154.0,58.0,30.0,112.0,40.7
0,46,151.0,57.0,11.0,97.0,39.9
0,60,170.0,71.0,3.0,82.0,38.1
1,26,177.0,75.0,11.0,85.0,39.9
0,33,153.0,51.0,14.0,102.0,40.2
0,22,159.0,57.0,21.0,105.0,40.5
1,28,180.0,77.0,2.0,82.0,38.0
0,27,185.0,76.0,16.0,99.0,40.6
0,21,163.0,60.0,3.0,86.0,38.6
1,38,192.0,97.0,6.0,79.0,39.3
1,51,178.0,85.0,11.0,90.0,40.0
1,24,183.0,80.0,27.0,116.0,40.6
0,37,166.0,60.0,23.0,101.0,40.8
1,75,172.0,74.0,10.0,98.0,39.7
1,76,190.0,94.0,7.0,90.0,39.0
1,33,183.0,81.0,20.0,90.0,40.3
1,52,194.0,92.0,15.0,100.0,40.2
1,62,195.0,99.0,18.0,97.0,40.3
1,57,177.0,83.0,8.0,91.0,39.6
0,24,156.0,58.0,16.0,105.0,40.4
1,65,187.0,85.0,23.0,101.0,40.6
1,38,179.0,86.0,15.0,108.0,40.3
1,28,197.0,98.0,7.0,85.0,39.6
1,42,190.0,93.0,19.0,105.0,40.5
1,66,170.0,72.0,13.0,98.0,40.3
0,52,159.0,58.0,11.0,86.0,39.7
0,44,173.0,71.0,25.0,103.0,40.5
0,26,169.0,62.0,9.0,80.0,40.2
0,61,154.0,57.0,16.0,102.0,40.1
0,38,153.0,51.0,28.0,105.0,41.1
1,54,166.0,76.0,2.0,83.0,38.3
1,61,189.0,88.0,17.0,105.0,40.3
1,69,189.0,91.0,2.0,83.0,37.6
1,53,182.0,86.0,18.0,96.0,40.5
0,26,175.0,66.0,4.0,80.0,39.1
0,21,180.0,67.0,19.0,100.0,40.3
0,32,150.0,49.0,8.0,82.0,39.5
1,51,198.0,94.0,17.0,87.0,40.1
0,36,163.0,58.0,2.0,78.0,38.2
0,24,166.0,63.0,13.0,100.0,40.1
0,54,174.0,69.0,7.0,78.0,39.6
0,60,155.0,56.0,25.0,110.0,40.8
0,70,158.0,65.0,28.0,98.0,40.9
1,55,179.0,87.0,3.0,80.0,38.6
1,36,195.0,100.0,4.0,77.0,39.0
1,65,172.0,80.0,14.0,96.0,39.9
0,32,163.0,62.0,18.0,99.0,40.4
1,45,176.0,76.0,17.0,97.0,40.3
1,38,177.0,77.0,26.0,113.0,41.1
0,67,171.0,72.0,11.0,88.0,39.9
1,38,202.0,108.0,19.0,100.0,40.4
0,36,155.0,56.0,18.0,104.0,40.6
1,76,199.0,106.0,2.0,80.0,38.1
1,42,180.0,84.0,1.0,87.0,37.8
1,27,172.0,71.0,13.0,96.0,40.2
1,73,174.0,81.0,28.0,110.0,40.7
0,20,176.0,72.0,13.0,90.0,40.2
1,27,166.0,65.0,13.0,88.0,40.3
0,55,149.0,52.0,14.0,92.0,40.1
0,25,167.0,65.0,17.0,96.0,40.7
0,20,155.0,51.0,11.0,86.0,39.9
0,26,159.0,58.0,28.0,114.0,40.7
1,35,171.0,67.0,7.0,94.0,39.4
0,40,165.0,64.0,8.0,87.0,39.9
0,58,156.0,57.0,27.0,110.0,40.6
1,43,190.0,96.0,11.0,98.0,39.7
1,50,191.0,96.0,20.0,90.0,40.6
1,56,185.0,91.0,18.0,102.0,40.4
1,32,169.0,71.0,5.0,86.0,39.4
0,36,157.0,54.0,26.0,105.0,40.6
0,41,142.0,47.0,26.0,107.0,40.8
0,43,150.0,54.0,23.0,106.0,40.7
1,37,186.0,93.0,27.0,113.0,41.2
1,39,185.0,87.0,26.0,110.0,40.9
1,22,171.0,77.0,2.0,81.0,38.6
1,25,183.0,84.0,1.0,79.0,37.8
0,23,174.0,69.0,8.0,89.0,39.7
1,40,187.0,93.0,15.0,89.0,40.1
1,25,205.0,110.0,22.0,96.0,40.8
0,35,164.0,58.0,7.0,94.0,39.7
0,63,168.0,65.0,19.0,96.0,40.3
0,30,154.0,56.0,11.0,90.0,40.1
1,33,178.0,82.0,30.0,108.0,41.1
1,51,172.0,72.0,14.0,102.0,40.5
1,65,175.0,82.0,20.0,98.0,40.6
1,26,192.0,90.0,17.0,109.0,40.5
1,58,181.0,82.0,25.0,104.0,41.0
0,77,176.0,72.0,30.0,110.0,41.0
0,52,174.0,69.0,26.0,107.0,41.0
1,33,201.0,103.0,20.0,98.0,40.4
0,45,160.0,61.0,13.0,102.0,40.1
0,41,158.0,58.0,13.0,89.0,40.2
0,63,177.0,72.0,20.0,97.0,40.3
0,39,165.0,64.0,16.0,97.0,40.5
0,21,161.0,57.0,23.0,95.0,40.8
0,20,166.0,64.0,2.0,74.0,38.2
0,64,186.0,85.0,26.0,106.0,40.9
1,62,200.0,105.0,5.0,91.0,38.8
1,37,179.0,79.0,3.0,85.0,38.6
0,51,173.0,72.0,29.0,107.0,41.1
0,27,175.0,69.0,25.0,105.0,40.8
0,68,165.0,68.0,19.0,91.0,40.4
0,54,151.0,53.0,19.0,94.0,40.3
0,30,176.0,75.0,12.0,85.0,39.7
1,20,174.0,74.0,28.0,109.0,40.9
1,41,189.0,89.0,6.0,90.0,39.6
0,24,169.0,62.0,14.0,98.0,40.3
0,47,162.0,64.0,9.0,87.0,39.7
0,34,154.0,53.0,20.0,92.0,40.3
0,53,164.0,66.0,3.0,80.0,38.8
1,32,176.0,82.0,9.0,86.0,39.5
0,25,159.0,57.0,7.0,79.0,39.6
1,59,187.0,93.0,6.0,85.0,39.3
1,54,186.0,82.0,2.0,83.0,38.3
1,40,177.0,84.0,7.0,90.0,39.8
0,76,174.0,69.0,12.0,86.0,39.9
0,28,189.0,86.0,22.0,104.0,40.7
1,52,171.0,72.0,3.0,92.0,38.4
1,49,195.0,98.0,28.0,110.0,40.8
1,75,190.0,98.0,26.0,103.0,40.9
0,35,164.0,65.0,27.0,112.0,40.9
1,33,193.0,98.0,2.0,77.0,38.1
0,23,169.0,67.0,13.0,86.0,39.8
0,74,172.0,76.0,21.0,104.0,40.5
1,46,187.0,89.0,14.0,87.0,40.2
1,59,187.0,95.0,3.0,82.0,38.2
0,56,166.0,61.0,20.0,94.0,40.7
1,21,178.0,83.0,7.0,91.0,39.3
1,39,183.0,83.0,20.0,91.0,40.2
1,38,192.0,90.0,25.0,101.0,41.0
0,58,159.0,52.0,16.0,96.0,40.5
1,61,185.0,92.0,23.0,104.0,40.6
0,42,156.0,53.0,11.0,87.0,39.7
1,28,175.0,78.0,10.0,96.0,39.9
0,39,181.0,75.0,18.0,95.0,40.4
1,66,185.0,85.0,26.0,103.0,41.2
0,31,151.0,49.0,28.0,98.0,40.7
1,34,175.0,71.0,21.0,95.0,40.6
1,54,178.0,87.0,14.0,103.0,40.3
1,74,180.0,86.0,9.0,88.0,39.7
0,55,155.0,54.0,5.0,81.0,39.0
0,27,166.0,66.0,28.0,109.0,40.7
0,48,156.0,58.0,3.0,84.0,38.8
1,27,174.0,73.0,19.0,96.0,40.1
0,46,168.0,68.0,19.0,102.0,40.7
0,61,175.0,78.0,8.0,82.0,39.4
0,25,158.0,54.0,5.0,90.0,39.0
1,54,177.0,78.0,26.0,109.0,41.2
0,27,172.0,69.0,6.0,73.0,39.4
1,50,170.0,77.0,17.0,101.0,40.4
1,38,195.0,95.0,9.0,99.0,39.8
0,46,166.0,59.0,23.0,100.0,40.8
0,61,163.0,64.0,10.0,95.0,39.6
0,78,158.0,58.0,14.0,101.0,40.2
1,24,173.0,71.0,23.0,103.0,40.4
1,42,172.0,77.0,20.0,95.0,40.4
0,52,150.0,51.0,3.0,83.0,38.2
1,37,186.0,90.0,28.0,118.0,40.5
0,26,169.0,61.0,6.0,87.0,39.3
0,64,148.0,50.0,28.0,112.0,40.8
1,58,184.0,84.0,16.0,97.0,40.3
0,76,161.0,63.0,26.0,103.0,41.0
1,26,200.0,104.0,16.0,89.0,40.5
1,62,183.0,81.0,10.0,88.0,39.7
0,33,183.0,77.0,16.0,91.0,40.4
1,59,171.0,83.0,27.0,102.0,41.0
0,73,185.0,79.0,15.0,95.0,40.1
1,65,190.0,95.0,9.0,88.0,39.8
1,24,207.0,104.0,12.0,103.0,40.4
0,30,178.0,72.0,3.0,80.0,38.7
1,27,184.0,78.0,15.0,100.0,40.1
1,39,165.0,69.0,15.0,99.0,40.3
1,78,188.0,95.0,4.0,90.0,39.0
0,36,152.0,55.0,26.0,121.0,40.9
0,31,204.0,101.0,6.0,84.0,39.3
0,53,152.0,51.0,7.0,83.0,39.5
0,36,157.0,63.0,24.0,108.0,40.8
1,38,181.0,82.0,21.0,103.0,40.5
1,32,188.0,86.0,19.0,97.0,40.5
1,61,180.0,83.0,15.0,89.0,40.1
0,59,169.0,69.0,3.0,90.0,39.0
1,43,187.0,88.0,8.0,95.0,40.0
1,61,184.0,91.0,13.0,91.0,40.0
0,23,166.0,62.0,14.0,99.0,40.6
0,62,137.0,47.0,28.0,110.0,40.8
1,32,193.0,96.0,18.0,101.0,40.3
0,25,145.0,49.0,18.0,99.0,40.5
0,40,175.0,73.0,21.0,99.0,40.7
0,56,176.0,76.0,19.0,100.0,40.6
1,51,177.0,76.0,1.0,76.0,37.8
0,76,148.0,52.0,19.0,96.0,40.5
1,52,186.0,92.0,3.0,85.0,38.7
1,20,188.0,82.0,14.0,91.0,40.2
1,55,181.0,78.0,23.0,108.0,41.0
0,25,154.0,52.0,18.0,108.0,40.5
0,68,166.0,65.0,18.0,93.0,40.6
1,60,173.0,82.0,2.0,81.0,37.7
1,71,201.0,102.0,19.0,99.0,40.3
1,25,187.0,86.0,4.0,83.0,38.7
1,21,196.0,98.0,22.0,100.0,40.8
0,31,152.0,56.0,11.0,99.0,39.8
0,33,163.0,61.0,21.0,104.0,40.8
1,27,185.0,85.0,18.0,106.0,39.8
1,22,167.0,73.0,18.0,94.0,40.7
0,22,158.0,58.0,8.0,89.0,39.7
0,53,179.0,78.0,6.0,89.0,39.5
1,36,178.0,76.0,28.0,101.0,40.7
1,66,178.0,82.0,6.0,87.0,39.5
1,28,180.0,84.0,25.0,110.0,40.6
1,25,174.0,76.0,5.0,88.0,39.4
0,53,148.0,51.0,27.0,106.0,40.9
1,26,191.0,88.0,25.0,103.0,40.6
1,47,182.0,84.0,18.0,96.0,40.4
1,67,189.0,97.0,22.0,103.0,40.7
1,37,192.0,95.0,21.0,98.0,40.7
1,25,181.0,79.0,28.0,112.0,40.8
0,40,160.0,61.0,29.0,115.0,41.1
1,63,180.0,85.0,10.0,93.0,39.8
0,76,173.0,68.0,11.0,101.0,39.9
